id,screen_name
920817829003321344,androidfasitofn
95959527,cristianacevedo
920816915509018624,mongun56
920817813534728193,AmadorIbarra3
917642435425193985,Mna0_o
915238327208509440,SolangeVergar18
920816508577746944,MartinG91460131
920816833539772418,JuanGonzaloPer8
920815965646065664,AvileHernandez
920815956045303808,VilmaGracia4
920759663108468737,patojorkera89
920813983858294790,cooky97bts
920815693255364608,manuel_guilar
920814718381711360,RenatoDazjara1
920815471200522240,alcachofajuan10
920814304416366592,25fernando1980
905194612041666561,juancar18234114
920807719937945600,amystuard777
920813713824845824,sebasti14000
920813311121395712,jxphvzevsze1652
920813903336132608,VictorS63620070
920812253691211776,xdhqxpeodixy206
920812012476747777,AntonellaInost3
920812748539297792,jfjfi_jfjfjf
920812295009251328,FranciscaRebo21
916709890856546304,Roque87604883
920812035243495424,SlowCraftNet
920812063194255360,JoEldiminuto
920810173157044225,ByFelixd003
920812135445401600,lisalazarp
920811698579271680,recabarren45
920811051536584704,Caasi_Keno
371085359,cristianpea7
900812076389736448,ForttZanoni
920810807511961600,NoiseRed1230
285121335,Damarisleiva
id,screen_name
920810646412976128,amirkiIncomodin
917934142230351872,Cynthia40478212
920809027143196673,Byron_Marceloav
920809584532615169,EscapadaTours
522659520,didiermauricio4
920808640352841728,TheEmiliaNasha
920808774285381634,AngelMo56415913
920808623445508096,rwszkeuuunv584
920808799224696832,B___B___B___B
920807969029328899,MacarenaParent1
4554157155,facusepulveda20
920807881242562560,BryanVi82934784
920808015464423430,gamerz_benja
920807391746195457,momqrarsuntnk21
920807882735616005,kakawuate_palta
919923785888882689,KarlaGu2005
920807159834783745,ebrioshgio1552
127942205,GIOVANNITERAN
920740040145342465,GualbertoOlive3
3219952090,javolau21
920806701527429122,Eduardo64868542
920805797910675457,AnaMariaRique13
920806020510777344,carlosh49386355
920805197202509824,Margari65129667
920802612114546688,EnmarcaIdeas
920793276063649794,Pmva3010
920804369683173376,lalito_Dybala21
920803783034261504,Cecilia48634279
916080806254268416,MarioAndrsMart2
920802317619916800,Majo11899300
920803652310392832,AngelaBrigitte9
920803310592057345,MarceloNunez24
920803240169615360,cote271990
920799969015103489,blxiymbbbajec21
920802286754025472,kimzsmvsbfeq213
3436505752,estoper5
920802712178036736,Matasagusto2
920802557970313216,kokobopexo234
917918030939721729,AndradeContrer
86745282,clauditwits
920801174508404741,Darling48308301
918112348275118081,Francis16304312
920800071779803136,Vero_fernandoy
920737299830370304,LuisitoAzul1
920800542137442305,Patrici68828423
919766996010618884,rodrigoinfant19
920798687776866305,tommief84508341
917496970046066695,JarpaNelson
920798822007230464,Sexopatapata
920798765098979328,LazaroAdyan
920796777359511552,janiceseagrave1
920798554733629441,NeillVer
920799025380626432,zwibhltliyog161
920798218237235200,JuanCar54515294
920798504821448709,bjzesqkcwud2830
918256024095723521,Antonio23452366
920797785531830272,jqkaygbxzoal181
920797578589065217,ytaexptc2971
920797625900773376,AiroJairo
920797637208690689,RosselloMery
920796084582133760,Alejand58725109
920797456606138369,Valenti62100471
920797150040162306,Fernand91440559
135199881,claudio_zavala
920797116812972032,Maira24470562
3495129141,CristianBaezaB3
920795422116982784,rwpgzftffhrl970
2190986311,flopuschel
920796558911733760,TaniaRojasSoto4
920793831133638656,ehayjirbdzpq413
920796184943431680,LiliMeh3
916774902933413888,KurumiNaira
920794856968146945,Gloria40478751
920795328768552960,VictorVidela12
920794589417689088,Mauriciochiloe2
920794992498667520,beenjaCent
920794314107768832,yjjvbdkkwou1865
920794599085543424,BTSIsMiLiFe
918254215914491905,PalavicinoLina
917907236353081349,MariaPa68378718
920791734354960385,arisbel_ingrid
920791890672398336,hyacinth_benito
918179324867510273,MonicaGuajard17
786907022348394496,cardorne
920789435511398402,JorgeChavezSan2
915715933498429442,NataliaPazBurg1
920790868277317632,Javixz7887
920791150042255360,Joacobolo
920792049753968640,kayly_gamer
920789314174423041,yovedelrio
920791083948404736,francis69379237
920791106895470592,wwgtonepj1874
920791121562865664,nassajiji
920790765122580480,brittanyreisog4
920790754984955904,vovdqkaovkq2857
920790766372491264,Katerin88664827
920790583899295745,alanhlajsyab
915377286840496133,72jymy
917547981531951104,Luis49401466
920790008285618176,LupercioGonzal1
id,screen_name
920789302803607552,ConstanzaSchoer
920789393945911296,carrollkaplan51
892999136852803585,Sebas13234542
48319063,nmilestones
787748177122324485,marcealevel
920786987937947648,TeoRamirezMu
920787784490782721,Lucilacaviedse
920787300438757376,shodvjezvk2807
920787777322708992,titinbaez2007
869715023203119104,valver_lemus
920787498858663941,LuisL0296
920786707439603713,EdgardoManriqu3
920786025491976193,AnaJosefaRiver1
920785666803425280,Patty26989661
920786400244531200,qbfzgyzwxqa1650
914636255442370562,SebastianDaz14
920782444126703616,Sandy2505sep
920782896142700545,PatriciaAdaZur
920785508321710086,SergioM00535733
920784738176176129,Mtbnaval
912851285543735296,CifuentesGisel
906970605580423168,BarriosKareen
370404973,AlainCoffeeFan
920784305420464129,ffrgscaj1343
920784098410614785,LenoreAmuah
920784755808972800,adolfitogamer22
920782403991457792,BarrazaAnamaria
920784132300566528,mfdshuwcexhf181
920784185299697664,DuaLipaChile_95
873527266059464704,Constan05312037
920782906632626181,ldurppyccj1790
920783551557263360,Evelyn04032013
920783769434558464,cirilead11
917571510071676929,Jaimecamposespi
920782708485353474,Antoine_benja
920782299427409920,DreamBoxInv
917973172103929858,Avn04585395
718972997302886400,vickylarrain21
920782227365072896,Lover_Martin_
702102493149396994,cata_bbb
920781128809762816,corregidoraya
920779726729502720,josee_ubilla
920781381222961152,zafnmlusit1180
920781998469378048,XNBk2ZHrjaK0IPP
920781007854473217,MilaTdP
920781240604774400,espar_ivan
136388995,rodrigonzalez77
552229838,JJReye
920780597198573573,MartnPedrero3
920781095209263104,pacita_ash
920778084512681984,WalterAvdo
920777537546055680,Java_Shipper
911391703315214336,AndresAstargo
920779622559731715,JaneeEddings
920771802405720065,ZLeocadia
920779267973304321,martinichi20
920778066904875009,ckfhisvcssa2947
920776703731003393,donagraf591
920775764651503616,yvjwfksv2778
917718659686158336,EdithCo78405533
920777814009438209,lissette_perez_
920777020581302272,thiele_carol
920777575164719104,lucho_625
920777535696318464,Moises23965963
920775506609483776,bwmewxiahcx293
920776547031830528,VanbramerPenny
920776593701732354,nikolebenjamin3
920776983646232582,AilynMa42959894
920777061400236032,villagebeautych
905200621548134401,eva_japaz
920774829447499777,Rodrigo94351366
918090686116847617,Jehona_K92
920771264565989376,Garardo17
920775514641584128,Matuscecilia3
920774114687758336,Amaranta_31
920773822294437893,carolin03445625
920772509275967489,Humbertoanais
137309150,luisdavidebrito
4008164051,LinaMarcelaFor1
920772707603664897,bwamkuwtec1146
920771156436770821,ethylallen1576
920772140038873088,SofiaMoraga13
916559627248119809,EspiVenegas
920771604510138370,RoxanaGujardo
920770317878026240,Monines62
920771077420306432,Javiierr77
920770382898098176,Anastas53395583
920769586273931264,ortega_kika7986
920770372487778304,mosorio441
920770007876947968,Antonitoaburto1
915392152657686528,HernanR11763702
920769818755784706,mirnacook2776
920769490471747585,DanielUrriola7
920768497591947264,Kalossports
897146509908742144,doalcope
920769497879007232,OceanPinkChile
918175544063283200,JuanBar33865364
2646778670,Cristianforces
59764107,RadioKronos
920675207270068225,JuniorAOcampo1
id,screen_name
920768049820721152,Alessan08830396
920768306071646208,maydelyassiara1
917818594523860994,Nicol58042861
920767686308696064,antonio202118
85467677,armandodecoro
920767635868012549,gir82721934
920767653723164672,HugoBarco7
920764109674680321,martinafarcuh
78800851,dinizmari
920766623090380801,patricigt12
920765842673061889,EduarLozada3
920765169055223808,bybbfclzybwlxz1
920765753141420032,elgueta_vargas
920764895460814848,Samanth34809631
920764791563661313,escortmagallane
920763603501965312,Rodrigosocore11
920763963884933120,yimmilosconccc1
920762920367247360,PaulFig37851322
920763617544409091,sinester_414
920762313736671232,lyndseyfourtzi5
920763267575943168,Claudio30770365
920762185835536384,Claudioolguin15
920760338756325377,denis_karolina0
920759698487480320,roxanap83953640
920760800930947073,paolaan84657070
920759453498204166,DavidAntonio10A
920759753814495234,tap_leonardo
920759360372006914,YulyMorales15
917596790811226112,LUCY12267467
235341845,elcompadron
920756416792748033,valeferrada311
920758429995667469,Adriana96877836
920758401361154048,hydqygzsulpub41
920758099966873600,Razenxdf1Daniel
920757123990028295,benjafeuerwehr
2786282487,jaimerozasa1013
920756260638740485,MatiasI2017
920756190086402055,CristianHernn2
920755928370176001,Javiisnmartin
920755339510845441,MariaJose1_1_
920756077679038465,JuanGen62093929
920754944969494528,Mr_Quippy
920756026873434112,Roberto84665728
920755151337553920,andresvitonco
920753469627273216,arvidwetneet
920754604995960832,JeremallaLyris
916636469023952896,GabrielFuenzal5
920754277433466882,KnowHubChile
920754459088736256,Davidbass71
911409116056375298,Anyelaveronica1
917945750205747200,Rodrigo75372832
920754413374988288,BaezaSou
882046545612480512,Isabel_Novoa777
920751891281215490,FelipeGalindoM2
920751898587693056,ZERATUL18985
846371407772692482,CatalinalealP
920752462285430784,JoseIgn98622327
920752004527525888,DarlingAndrea13
920751713878933506,JeremyLagunas2
920750786631618563,Benjami53978297
920751112021520387,Patrici52971504
920751490272317440,nixo11c
920751338623029248,Nacho42475814
920750583325298693,Cristia20188169
920748766587768833,dan00345
920749613581291520,Beeeellleeeeee
920749668576956417,ParkJim51211651
920749509499604994,MarcePavez1
920749239050948609,OmarRey92622648
798193154562334720,GerinelC
920745872614453250,BustamamteJhon
920747175948312579,millygardner468
920746945496473602,LosPutosAmos4
917355166877343744,LaVozDeLaMujer1
920747437794488320,Joaquin08365000
920746913581948928,EmiliaKarolista
920745091882475520,maxio_91
920746380418789376,LivSelenaAlba1
233790497,SegoviaSB
48353593,Juan_Carlos_01
920746174637895680,Benjami83136245
543128264,tomidiazv
920744742186516481,JJaksicVera
920745012803067906,HarvestCap
920744815440093186,slipksnotCTM
920743855716290561,AntenorDodero3
920744627354955777,ChipanaRebeca
918152696800178176,sofia_herrera_o
920744373616365569,Kfbfidjdkfbidbf
602007221,JuanHer58429001
920744382613065728,Daniela37015356
920743684144058368,dbdsmcwurr1829
920743315808702464,Instalcom_chile
920742731084910594,MilkitaIsabel
920741068513128450,cataritart
920742366453125121,camiiilaaax
920741813585108993,PabloJoseAhuma1
907201187446968325,rafavet811
146964044,enamorarse_cl
920741700502466560,isidora_sierra1
id,screen_name
920737622959501312,Ricardo96472258
920741220946792450,bau_ivon
920740059766317058,BandaNudoCiego
920738395323813888,C4m1ll44uU
920740074937110529,Esteban71039969
920738731480502273,PabloLo33833931
920735700957499397,ehspipljq2976
920739359258742785,JohnnyC71934531
920738744889761797,xqoctvezq2787
920738866839130112,mauriciosanc1
920737919689781248,Jta_mal33
800255945536221184,2keepsmile
920738433315868678,Dianellainesji1
920738306505232384,Mujer20cl
920737064689324032,Maykon2512
920737454017208321,JuaquinGrandon2
916366988779417601,XimenaAraya15
920737671382818816,Vicente20570816
920736112569671680,RubenEGA
920736842886057988,_javieraGS_
920737463362097152,anyojvv
920688432116109317,Joseluiiis1992
920736873131249664,BrayanLlanos11
347443307,fcobauza
920731811038326785,Graci2913
111199055,winnie1405
920733123503157248,Ireyesmu
920735096075939841,clif316
920735045601685504,begginmyself
920733455771734016,Solileon0991
920734802109747201,AdmOficialDavid
920695790259105794,Francis63885608
920734520059596802,NikolasVillega2
920734420700680192,VCheyre
920734106740195333,oqinovxkflav271
920705903418101760,MatasBg1
920732633310560256,MayhraAmaro
917692984740712449,ANALUISAMUOZSO4
920731567655473158,gprtivomt545
920731596403200001,DogpoolY
1325688019,VYFchile
920730822168236032,AYuvancic
456287712,earcsjm
920731074753433600,LoretoArancib12
920725755759333377,PPerezraposo
920730260173357057,ConomanDaniel
920729563554074625,RamirezHetor
920730372278833152,Constan76443534
918169543733923840,LuisAlb90929066
920729923760861191,Carlos00721850
920729235815387136,RodrigoCZepeda
920728914582007808,maxi575vargas1
920729033846947840,Javiera33869817
920728312766443520,CovenasPiter
920727685965533188,Claudia66493398
920726282782068741,juanreyesm4
917927398796136448,BelmarFarias
920726672139268097,LuisToha
917907172675244032,SergioY31361173
920719086635581440,juanramirezTuco
920725888119042048,paomatus1
920725287440191488,AnalisisUfro
920724833545187329,AcevedGodoy
920723596921720832,CamilaBascu
920723875394179073,marta74006363
920723331220983808,OmaigahIgnacia
920722192475836417,PatyCastroamaru
917893757080670208,CarlosvlVilca
920723367229116416,CarlosLetelie11
920722965628686336,Lissettehaverb2
72090095,nikkimunozt
920721537245859840,JohnValdebenit2
920722508105572353,join_travel17
920722381718671360,ignacioprado18
1611684074,YoVotoMatthei
920721021270986757,huuciskmgqqap11
920720965935525889,julissaschult11
920721294693425152,Cristhi34908420
920719813621796869,BulleyesAgencia
916069577498513409,Fabian443160
920718721764790282,GogetaGamer11
920090462853173249,MargaritaECcer1
920717829678288896,LessAnzu
920717045171412992,genesisgp27
920717297366568963,Giselatorresm
159649154,marcelitagp
920716288628068356,Eosoriolegal
917939211868819462,nitita_nathalie
920716254784172032,conas_r
920715654084354048,AleVejar89
832374641071157248,AlfonsoLoyol
920714454110699520,Josuelagos14
233656464,Benhur8a
792113719123795968,milos_id
912585764227207168,JorgeLu10648007
784611459376570369,ismaelazerpas
920713899246325770,KaryValencia12
912181989368893440,WilsonMCastill1
920713311553048576,FelipeF94853610
920713643314110464,Isaacgabrielca6
id,screen_name
920541494427123712,eltrenero2018
920676347973906432,Manuelv26953548
920712012119838720,ricardo29902267
920711498057617411,Javiera11216844
920704064568135680,cafebreria_1
920709727784505349,PatoPurpura01
920710120740458497,TamaraV58783966
920710040146907138,Scarlet76695867
920710027740155908,GARDELPINTOCHA1
920708216027320320,ciro_alamiro
920708371782754304,luis_pluseg
918060182692945920,CarmenN06849462
920708361892630529,Andrea57897517
920708688847015939,AylenAg68882620
916075520361746433,BernardoEsteb15
967110180,juanlagosnavarr
920708374249050114,VictorM99683552
920701826302914560,MartnArancibia3
888788839464042497,Leonard84343538
920707716053635072,Sergio12464566
920706991617605633,AillineCandia
916073474808008704,Bastian123132
915935460089827330,Ismaeil73253662
916073114626293762,Amanda_r_99
920705669803724806,JuanReyesP4
920706264983900160,Eliilolu
920706196860014592,luciana_pasten
920705120479989761,FrancoJessBazn1
920701841284980736,moises_marce
920704528365826049,Kellynunez21
920704482727645184,DanitzaPinto
775543327349411840,YetzaGallardo
228562495,the_shee__
920703065925279746,RuthNathalyCon1
920702936480735232,magnecio18
920701830937632769,XimenaSanhuez14
920702020503375872,BarrioRojoD
920701040403664896,Samjh1663
920701031071313920,yuonnereeves151
920700946740588544,hilaireanael
920701392947482626,bautista230884
149932832,benjamin589
920699375084625920,Leonard38114252
920700279942733825,coloma_moises
920697234026651648,Law79695673
920688593181569024,Nelson1Lazo
920699547730444288,lilitaveas57
917525231056703489,OrellanaBrau
834935804,ronbraasch1
920699833803005953,Nicolbb45
920698320544202753,anavale19601959
920699336656347137,FrancisRM745
920693824149753857,laotravista
920698786070040579,MharaStich
869535136911687685,Janita99643699
771801351672266752,bernardita10021
920697050295042049,MariaEl20463215
920696876931993600,darri_mc
920443152997249024,JuanCar16383727
920696722824802304,Tomy96394323
920694820712144898,claraluztoledo1
920695189437591553,WilsonVillaVene
176608645,Aran_18
920694534979375104,Valeria80182913
920694324656005120,KevinTa099
920021813870161920,CarlosE68239274
920693829254176769,steph_melendez
920692013502255105,GaryFabinGonza1
917079787620978688,Valeska06891057
920692553367814145,ziamopufu1971
920692970076147714,cameronstrokes
920689421430808577,BraulioJimnez15
920315421135384576,Anabelmar1997
920690306827345921,MorelFavre
920691169734135808,pqmwhillfrw782
920690780070731776,marthagar22
917046959692795904,jordang995
920689874872733696,MatiasQ29333663
917932600345415681,Cristia38387729
920690230071644165,Eldred1636
916721949669253120,goofeels
920689411033092096,Joselo007_
920689747957354501,lachydjnew
920689695918616583,Oldrin18
917877494916755456,JoannonCarolina
920685389605756928,ferchotorres203
920686976726175744,ManeCaceresM
920688098593341441,jasniyoyi
920688076476895232,MonserratEche26
920687714382630912,fgyzyeklymdvsr1
920687927092490245,tvtmcl
915592002867253248,RobertJonesFPUK
920686987564154881,EstrellaGajardo
920686555387318274,Sebascastilloga
920685835363799040,Sergiof_2018
920684992317059074,AnitaMedin4
888965713196707842,monse09875457
920684931243806720,CherilPaulina
920684614724833280,aedosagredo
920684011764273154,AriaNicoll2000
id,screen_name
1141009183,Roroperez1Perez
920670403097432064,KonKonJP2112
920684311292018688,LuisDescalzi1
920683637259096065,Marcelo51753266
920683923264466945,cisterna_g92
920683666908512256,mrao1986
920680053352132608,carloso33099093
920682332083941377,mauriciomenji80
920682504004173825,LabrinDonoso
920682529778274304,palma_pascua
920678294302941184,nin_neris
920679263082225664,coronam625
920679792365719552,GiselaChaparro5
920680121752866817,juanbar0019
920680105759911937,mipaseoporelmun
920679809642057728,FelipeAndresLa6
920679630000009216,douglasreveco
917930528245977090,Catalin52852338
1077840800,donAlPaPu
151326630,mercader2
847227266975191042,Francojajor1994
835903170211635200,Guiller32891050
920676722667814912,BASP2003
920675296801644545,soydevinayvalpo
917896267925196805,CarlosS14001540
920673329412964352,jdelarosavera
920675534618746880,marielitha154
903450604349132801,NellyHenrquez2
920675570312269824,elconejojacinto
920674882786119680,EitelGustavo
920675362140499970,picantisimo_
920674829333917699,JavieraBarbara4
920674224762650624,DrawingsBadwolf
920674633661206529,Carolin13356217
920673360262070277,MarcelitaEguino
920672800121204736,Suleidy0108
920673770335096832,Josevel92200265
920673084427980801,xzjgjuoreuh2949
920667278567510016,IrelandRepubli1
3997343613,carolin26047558
920669097716867073,lilymarlenvare9
920671001184210946,BonnieT88032277
920670862919028736,lito_litogamer
915744610135273472,Jaime70306272
920670074247229440,Frankli76527768
920662444648824832,amdomba
749848016,MariaJose2219
920669544221421568,gerardoCo0L
920669657840996352,rucio_osses
920668340024152065,katicastillo_
920664805798801408,SPagueguy
920665659935264769,eugene_nevhou
920667095318323200,Lf30280774Luis
920667117183172610,PedroAdanRodri1
898773350981525504,LgccIssa
117892463,Crissmariana
920666258995105792,Deyanira1809
920666198735540224,LeikerMolin
915902213205217280,DivaQuintanil
920664085406109696,Emmanuel199402
917520655419092992,JorgeSa19632510
920664430962204673,Meyson58877430
920663922344124416,JuanramonNcogo
2981286975,DonClownMcClown
250758327,griferias
920388989055655944,victorr1m3
903990949818363905,EduardochapaM1
917112085418594305,anbric83
920662574823288832,SergioA87404699
69179411,BrennoGLuiz
920662158144430081,jorgeg8826
920660172720234497,NelsonQuijadaU
104343508,iianiitaah
920661122549780482,FERNAND44890121
920660891649101824,CarlosD2fin
920660519438123009,Maurici91483911
920659856222191616,jazmin_nayeli5
920659317971398656,manitos_Esp
57556964,Cocoito
920659576432812032,mam_lizeth
920658830274555904,DanaisLover
917939606808662017,vitoln
917427653371670528,RamonAntonioHi2
917436123235921920,Rafaelnunez7721
920657416890585088,BastianZ15
920654052500926470,carlos14900213
3763433603,RibasnikRiv
920449272587448320,AdelaSepulveda7
920654935636705281,NETTZ_IoT
920655834832687105,Rosi36698089
917477012700266496,Alejand91903545
920653436445655040,gustavo51677457
920654300111568896,matiasbarrazav
920637875024203781,sujeto_promedio
920654189679796224,EsterCastillopv
920653504808738816,PilarcitaNo
920649372710424577,Giovann85355503
920653067661598729,JPAnguitaO
920653126364954625,VictorH72819705
907703957702823941,wismar_david
id,screen_name
920652224707088386,LemunirJ
920652963424686085,nannyexpress99
920652999101427713,Mario49931482
917494026756132864,MarcoAn09835896
920652926011498496,Sandraasteroide
920650954415865856,Chaparr33116408
3401917181,rubtapiac
920648765412954113,rosasj86
562120754,emaxclementi
917915965228306435,jennykelly2012
920650306719027201,Paulicarra
2766678480,manilito22
920650687540756481,mariapedrerosc
920649644237049857,Cristia59624638
920244563360604160,MonyJ1974
2512858340,BiobioAlertas
920648239656947712,jzmsjtsfl2497
763249425829552128,yvonponce
920646518486466561,898989CAMI
920398170714247171,Francis52815868
920647469217779714,hsystem593
920642420387336192,GallardoMuller
920647135871283200,ElenaVerdejoC
920645720218259456,Nicolas26701804
920644467245355009,vhdvtdbhy2908
920645325353897987,Marcelo90524678
885618219721031681,OliverMax15
920644683193298944,negralurry
544252360,ISABELPAREDESD
2263413733,sofidarnay
920643679978651648,Giovana70189045
920644611063910401,MercedesBelmar
920643329292939265,PamelaM16055036
920643864582610944,JoseAbarcap
919888529764864000,roji_carmen
920642543364304897,Victor58318516
920643208266297345,Matiasbarrueto2
894571920405999617,sancarola1
349038897,24Rakel29
920642337201586176,Gonzaloeduard80
920640727050268672,Valeriaandreapr
920286200119914496,castedovacaj5
920641652104024064,SusanaF64694779
920641475100266499,Davv___1
920637789909209088,Anto_toro1234
920641304958083072,Camille77198443
918866362100957184,Luis_Enrique_AR
920640346064789505,scarletri30
920640784579297280,rarmijoz
920640119035645953,Efau_36
920641053522264064,Ana34206074
920638111297818624,NormaIsabelNue2
920640104636604417,rovens_ulysse
920638907309527041,CaroVar65690142
920639522148372480,irlanda_gissel
920638955082698753,eguez_patricia
920639094769713153,OkShop12
899099259936677888,Angeli2017
920636774652760064,PaumaVelis
819549529989152768,fabytart
3697710196,roderikpepito
2443155145,vivienf82
920638074958286849,YanetDeLeon6
2725444845,HurtadolPancho
1306032206,Gisell_beatriz
920636871604137984,Jenjajoa
235170881,Luisantonella
920635398296088576,Javiera28007717
903406406757470214,Nicolita268
920635751360094209,Esteban82016546
920634809663225857,eliana_escarate
920529236275924994,SoyNieche
920635118213042177,MnicaGo15370160
920631328063803392,Aleji12809
920470263619313664,Alfredo63942190
920634280631590912,Carlos59299522
745395219026182151,Danielacifuen17
893996475558088704,Andrein91195119
920633584305754112,MariaCorrea0
372034992,karincita2013
920633411127177216,William67419272
436034465,PabloCoelloC
920632276798640130,CarolinaNodelec
920632727585554433,eduardopinill12
920632377759674369,Maton54641456
920632046078316544,salodevenus1
917104738268794880,Cristia97022386
920631039738904576,JonyBurgos2
920614157757632514,JosMonsalve17
920628258760286210,JSolodeZald
920630023077416960,Bambatta1
920629911513128960,Priscil31310500
920628933791506435,Patrici11254121
920628345703993345,GladysR64889658
1187089514,HenryBrown265
199646702,mgalindovzla
920627419387711489,EguezYuliana
920624024606126080,AtarolaRosa
917798898986573825,leonard05016111
920461968196202501,MiguelA01549034
id,screen_name
830247621176475649,Alexisg66022346
860474357189144580,Lreyescuevas
119725261,patenass
920623597420457984,Gustavo74188619
920623563824132097,stextilcl
920623165386166273,Nora61398865
920622668638031872,o_indigenacl
920622110145417216,Felicia74523680
920621083140804608,jorge_senociain
920620768911921153,BenJah_Mac
2979096298,90a59bc1cd524b0
920619881825005568,Astrids57493744
920619477934501889,ultramega90
920611836768157696,Migueel__Angeel
920618838970064896,Sindicato1zofri
920618942896525312,ElenaUribe23
64391244,Rompetandem
